SRP_ERP_ID,PMIDs,PMID_Count,study_title,study_description,organism,study_type,platform,run_count,total_size,study_publication_date
SRP356663,37380658,1,,,,,,,,
SRP356683,35427494; 36065294,2,,,,,,,,
SRP356716,35230974,1,,,,,,,,
SRP356908,38262672,1,,,,,,,,
SRP357063,35931888,1,,,,,,,,
SRP357182,39333113,1,,,,,,,,
SRP357238,35196489,1,,,,,,,,
SRP357286,35230974,1,,,,,,,,
SRP357388,35982179,1,,,,,,,,
SRP357448,35525905,1,,,,,,,,
SRP357455,36190107,1,,,,,,,,
SRP357578,39333113,1,,,,,,,,
SRP357581,35624211,1,,,,,,,,
SRP357628,36690626,1,,,,,,,,
SRP357796,37756525,1,,,,,,,,
SRP357894,38262672,1,,,,,,,,
SRP358054,36922589,1,,,,,,,,
SRP358057,36922589,1,,,,,,,,
SRP358058,35600369,1,,,,,,,,
SRP358120,35459228,1,,,,,,,,
SRP358385,35624211,1,,,,,,,,
SRP358401,35624211,1,,,,,,,,
SRP358575,36213965,1,,,,,,,,
SRP358577,36213965,1,,,,,,,,
SRP358578,36213965,1,,,,,,,,
SRP358636,36115844,1,,,,,,,,
SRP358685,34910928,1,,,,,,,,
SRP358758,35732800,1,,,,,,,,
SRP358845,35262173,1,,,,,,,,
SRP358959,35118195,1,,,,,,,,
SRP359077,35984874,1,,,,,,,,
SRP359190,36455613,1,,,,,,,,
SRP359191,36455613,1,,,,,,,,
SRP359192,36455613,1,,,,,,,,
SRP359197,36455613,1,,,,,,,,
SRP359396,39779996,1,,,,,,,,
SRP359431,36103568,1,,,,,,,,
SRP359654,36459048,1,,,,,,,,
SRP359796,35394814,1,,,,,,,,
SRP359933,35301425,1,,,,,,,,
SRP359945,38331987,1,,,,,,,,
SRP360169,35617398,1,,,,,,,,
SRP360171,35617398,1,,,,,,,,
SRP360182,35179962,1,,,,,,,,
SRP360193,35179962,1,,,,,,,,
SRP360229,36856111,1,,,,,,,,
SRP360548,38956378,1,,,,,,,,
SRP360566,38956378,1,,,,,,,,
SRP360569,38956378,1,,,,,,,,
SRP360691,35385746,1,,,,,,,,
SRP360692,35385746,1,,,,,,,,
SRP360975,35675405,1,,,,,,,,
SRP361047,35879302,1,,,,,,,,
SRP361523,36780189,1,,,,,,,,
SRP361526,36780189,1,,,,,,,,
SRP361585,37831104,1,,,,,,,,
SRP361823,37940068,1,,,,,,,,
SRP361857,38383439,1,,,,,,,,
SRP362012,35503911,1,,,,,,,,
SRP362139,35626002,1,,,,,,,,
SRP362309,35672316,1,,,,,,,,
SRP362324,37414772,1,,,,,,,,
SRP362325,37414772,1,,,,,,,,
SRP362327,37414772,1,,,,,,,,
SRP362329,37414772,1,,,,,,,,
SRP362344,36309495,1,,,,,,,,
SRP362363,35917881,1,,,,,,,,
SRP362377,36102736,1,,,,,,,,
SRP362535,35736563,1,,,,,,,,
SRP363056,35650187,1,,,,,,,,
SRP363257,35413271,1,,,,,,,,
SRP363664,35484100,1,,,,,,,,
SRP363794,38170787,1,,,,,,,,
SRP364051,36640300,1,,,,,,,,
SRP364055,36640300,1,,,,,,,,
SRP364057,36640300,1,,,,,,,,
SRP364192,35447074,1,,,,,,,,
SRP364194,35447074,1,,,,,,,,
SRP364196,35447074,1,,,,,,,,
SRP364225,35382863,1,,,,,,,,
SRP364301,38036590,1,,,,,,,,
SRP364304,38036590,1,,,,,,,,
SRP364585,36105746,1,,,,,,,,
SRP364674,35322234,1,,,,,,,,
SRP364816,36109493,1,,,,,,,,
SRP364865,36450247,1,,,,,,,,
SRP364883,36450247,1,,,,,,,,
SRP365087,35728595,1,,,,,,,,
SRP365272,36563143,1,,,,,,,,
SRP365313,36563682,1,,,,,,,,
SRP365318,36563682,1,,,,,,,,
SRP365334,35687491,1,,,,,,,,
SRP365336,35902743,1,,,,,,,,
SRP365464,35579943,1,,,,,,,,
SRP365525,38177458,1,,,,,,,,
SRP365542,37347559,1,,,,,,,,
SRP365686,39191725,1,,,,,,,,
SRP365761,36544023,1,,,,,,,,
SRP365888,35696724,1,,,,,,,,
SRP365904,35617398,1,,,,,,,,
SRP365909,35617398,1,,,,,,,,
SRP365918,35617398,1,,,,,,,,
SRP365976,37224019,1,,,,,,,,
SRP366001,36318113,1,,,,,,,,
SRP366004,36318113,1,,,,,,,,
SRP366013,36239683,1,,,,,,,,
SRP366056,35908024,1,,,,,,,,
SRP366069,35696724,1,,,,,,,,
SRP366285,35405009,1,,,,,,,,
SRP366287,35405009,1,,,,,,,,
SRP366301,36008139,1,,,,,,,,
SRP366312,36271148,1,,,,,,,,
SRP366316,36008139,1,,,,,,,,
SRP366320,36271148,1,,,,,,,,
SRP366328,36271148,1,,,,,,,,
SRP366358,35552660,1,,,,,,,,
SRP366492,35732742,1,,,,,,,,
SRP366498,35732742,1,,,,,,,,
SRP366513,35732742,1,,,,,,,,
SRP366635,35687698,1,,,,,,,,
SRP366929,37079217,1,,,,,,,,
SRP366945,36875325,1,,,,,,,,
SRP367014,35600339,1,,,,,,,,
SRP367085,35676488,1,,,,,,,,
SRP367318,35723626,1,,,,,,,,
SRP367324,36973557,1,,,,,,,,
SRP367528,35732578,1,,,,,,,,
SRP367841,36469363,1,,,,,,,,
SRP367852,37516102,1,,,,,,,,
SRP367858,37516102,1,,,,,,,,
SRP367897,35649380,1,,,,,,,,
SRP367998,37228755,1,,,,,,,,
SRP368005,35813464,1,,,,,,,,
SRP368082,36469363,1,,,,,,,,
SRP368310,36525973,1,,,,,,,,
SRP369589,35798240,1,,,,,,,,
SRP370210,36746947,1,,,,,,,,
SRP370565,38743809,1,,,,,,,,
SRP370845,35678528,1,,,,,,,,
SRP370881,36755019,1,,,,,,,,
SRP371018,35641483,1,,,,,,,,
SRP371098,35623342,1,,,,,,,,
SRP371182,35623342,1,,,,,,,,
SRP371186,35623342,1,,,,,,,,
SRP371199,36304942,1,,,,,,,,
SRP371339,35725568,1,,,,,,,,
SRP371534,35876814,1,,,,,,,,
SRP371601,39048815,1,,,,,,,,
SRP371798,35726067,1,,,,,,,,
SRP371799,35726067,1,,,,,,,,
SRP371982,35534898,1,,,,,,,,
SRP372100,36928138,1,,,,,,,,
SRP372371,35732118,1,,,,,,,,
SRP372373,35732118,1,,,,,,,,
SRP372376,35732118,1,,,,,,,,
SRP372659,37663929,1,,,,,,,,
SRP372663,37663929,1,,,,,,,,
SRP372664,35675514,1,,,,,,,,
SRP372669,35503250,1,,,,,,,,
SRP372714,36064597,1,,,,,,,,
SRP372756,36516256,1,,,,,,,,
SRP373005,37018402,1,,,,,,,,
SRP373096,36702900,1,,,,,,,,
SRP373187,35902743; 38975886,2,,,,,,,,
SRP373260,36516256,1,,,,,,,,
SRP373262,36516256,1,,,,,,,,
SRP373364,36402833,1,,,,,,,,
SRP373367,36402833,1,,,,,,,,
SRP373444,37127830,1,,,,,,,,
SRP373561,35700772,1,,,,,,,,
SRP373565,35700772,1,,,,,,,,
SRP373589,35709354,1,,,,,,,,
SRP373592,35709354,1,,,,,,,,
SRP373680,37377614,1,,,,,,,,
SRP374036,37085479,1,,,,,,,,
SRP374167,37085479,1,,,,,,,,
SRP374172,36057627,1,,,,,,,,
SRP374292,36907523,1,,,,,,,,
SRP374296,36907523,1,,,,,,,,
SRP374298,36907523,1,,,,,,,,
SRP374448,37906280,1,,,,,,,,
SRP374452,37906280,1,,,,,,,,
SRP374453,37906280,1,,,,,,,,
SRP374456,37906280,1,,,,,,,,
SRP374582,36130486,1,,,,,,,,
SRP374672,36259947,1,,,,,,,,
SRP374680,35926182,1,,,,,,,,
SRP374708,35884401,1,,,,,,,,
SRP374753,38100350,1,,,,,,,,
SRP374756,38100350,1,,,,,,,,
SRP374758,38100350,1,,,,,,,,
SRP374765,38100350,1,,,,,,,,
SRP374766,38100350,1,,,,,,,,
SRP374767,38100350,1,,,,,,,,
SRP374784,38100350,1,,,,,,,,
SRP374789,38100350,1,,,,,,,,
SRP374937,37541244,1,,,,,,,,
SRP374944,37541244,1,,,,,,,,
SRP374959,39363910,1,,,,,,,,
SRP375021,37906280,1,,,,,,,,
SRP375169,35906236,1,,,,,,,,
SRP375178,36727849,1,,,,,,,,
SRP375223,35852858,1,,,,,,,,
SRP375275,37985687,1,,,,,,,,
SRP375278,37985687,1,,,,,,,,
SRP375280,35879545,1,,,,,,,,
SRP375285,37821650; 38740827,2,,,,,,,,
SRP375346,35775482,1,,,,,,,,
SRP375385,36574664,1,,,,,,,,
SRP375834,35653192,1,,,,,,,,
SRP375854,38720070,1,,,,,,,,
SRP375940,36849745,1,,,,,,,,
SRP376298,36071058,1,,,,,,,,
SRP376309,37193698,1,,,,,,,,
SRP376337,35657352,1,,,,,,,,
SRP376340,35657352,1,,,,,,,,
SRP376412,36762421,1,,,,,,,,
SRP376413,36924503,1,,,,,,,,
SRP376414,35657352,1,,,,,,,,
SRP376416,36924503,1,,,,,,,,
SRP376417,36924503,1,,,,,,,,
SRP376496,36849745,1,,,,,,,,
SRP376652,35931863,1,,,,,,,,
SRP376674,38036590,1,,,,,,,,
SRP377064,38015629,1,,,,,,,,
SRP377086,36077757,1,,,,,,,,
SRP377249,38720070,1,,,,,,,,
SRP377413,36544209,1,,,,,,,,
SRP377420,36544209,1,,,,,,,,
SRP377421,36544209,1,,,,,,,,
SRP377425,36544209,1,,,,,,,,
SRP377435,36544209,1,,,,,,,,
SRP377456,38975886,1,,,,,,,,
SRP377461,37872381,1,,,,,,,,
SRP377553,36922587,1,,,,,,,,
SRP377555,36922587,1,,,,,,,,
SRP377556,36922587,1,,,,,,,,
SRP377560,36821396,1,,,,,,,,
SRP377617,36070798,1,,,,,,,,
SRP377619,36070798,1,,,,,,,,
SRP377664,35775482,1,,,,,,,,
SRP378159,37691128,1,,,,,,,,
SRP378422,36928817,1,,,,,,,,
SRP378753,36924503,1,,,,,,,,
SRP378923,36688919,1,,,,,,,,
SRP378961,36928817,1,,,,,,,,
SRP379206,39385030,1,,,,,,,,
SRP379210,39385030,1,,,,,,,,
SRP379541,36039850,1,,,,,,,,
SRP379566,35905735,1,,,,,,,,
SRP379625,36071171,1,,,,,,,,
SRP379627,35691495,1,,,,,,,,
SRP379868,40180954,1,,,,,,,,
SRP379964,39560645,1,,,,,,,,
SRP380222,36518525,1,,,,,,,,
SRP381781,38987605,1,,,,,,,,
SRP381887,36800291,1,,,,,,,,
SRP381918,36581713,1,,,,,,,,
SRP381930,36445328,1,,,,,,,,
SRP381938,36198801,1,,,,,,,,
SRP381954,35763353,1,,,,,,,,
SRP381997,35852875,1,,,,,,,,
SRP382051,35771494,1,,,,,,,,
SRP382058,35771494,1,,,,,,,,
SRP382175,37322116,1,,,,,,,,
SRP382255,35443043,1,,,,,,,,
SRP382269,36715552,1,,,,,,,,
SRP382272,36715552,1,,,,,,,,
SRP382282,36715552,1,,,,,,,,
SRP382294,37339179,1,,,,,,,,
SRP382723,36852737,1,,,,,,,,
SRP382844,37948511,1,,,,,,,,
SRP382951,36799863,1,,,,,,,,
SRP383022,35802683,1,,,,,,,,
SRP383127,36342127,1,,,,,,,,
SRP383128,36342127,1,,,,,,,,
SRP383150,36171288,1,,,,,,,,
SRP383158,36171288,1,,,,,,,,
SRP383160,36171288,1,,,,,,,,
SRP383284,36915679,1,,,,,,,,
SRP383361,36171288,1,,,,,,,,
SRP383441,38049566,1,,,,,,,,
SRP383476,36342127,1,,,,,,,,
SRP383554,36724259,1,,,,,,,,
SRP383560,36724259,1,,,,,,,,
SRP384037,38683144,1,,,,,,,,
SRP384078,37506697,1,,,,,,,,
SRP384160,36827187,1,,,,,,,,
SRP384190,36941341,1,,,,,,,,
SRP384249,37157000,1,,,,,,,,
SRP384536,35891396,1,,,,,,,,
SRP384693,36344675,1,,,,,,,,
SRP384694,36344675,1,,,,,,,,
SRP384696,36344675,1,,,,,,,,
SRP384697,36344675,1,,,,,,,,
SRP384916,37948511,1,,,,,,,,
SRP384924,38570533,1,,,,,,,,
SRP384953,36374194,1,,,,,,,,
SRP385097,36322456,1,,,,,,,,
SRP385100,37948511,1,,,,,,,,
SRP385120,36322456,1,,,,,,,,
SRP385130,38683144,1,,,,,,,,
SRP385272,36987696,1,,,,,,,,
SRP385273,36987696,1,,,,,,,,
SRP385365,37167403,1,,,,,,,,
SRP385504,38683144,1,,,,,,,,
SRP385513,36261421,1,,,,,,,,
SRP385515,36261421,1,,,,,,,,
SRP385516,36261421,1,,,,,,,,
SRP385518,36261421,1,,,,,,,,
SRP385519,36261421,1,,,,,,,,
SRP385638,36261421,1,,,,,,,,
SRP385640,36261421,1,,,,,,,,
SRP385718,37909332,1,,,,,,,,
SRP385886,37167403,1,,,,,,,,
SRP385930,37167403,1,,,,,,,,
SRP385933,39478119,1,,,,,,,,
SRP385934,39478119,1,,,,,,,,
SRP385935,39478119,1,,,,,,,,
SRP385936,38816352,1,,,,,,,,
SRP386458,37307577,1,,,,,,,,
SRP386592,35879396,1,,,,,,,,
SRP386930,37781575,1,,,,,,,,
SRP386932,37781575,1,,,,,,,,
SRP386935,37781575,1,,,,,,,,
SRP386939,37781575,1,,,,,,,,
SRP386940,37781575,1,,,,,,,,
SRP386941,37781575,1,,,,,,,,
SRP386943,37781575,1,,,,,,,,
SRP386978,39154123,1,,,,,,,,
SRP387067,38509064,1,,,,,,,,
SRP387086,37985687,1,,,,,,,,
SRP387161,35920742,1,,,,,,,,
SRP387227,36807140,1,,,,,,,,
SRP387275,36170207,1,,,,,,,,
SRP387409,37429951,1,,,,,,,,
SRP387589,36928381,1,,,,,,,,
SRP387628,37429951,1,,,,,,,,
SRP387929,37853046,1,,,,,,,,
SRP388013,37537361,1,,,,,,,,
SRP388016,37537361,1,,,,,,,,
SRP388150,36173860,1,,,,,,,,
SRP388383,36877164,1,,,,,,,,
SRP388386,36877164,1,,,,,,,,
SRP388387,36877164,1,,,,,,,,
SRP388465,36103824,1,,,,,,,,
SRP388552,38096050,1,,,,,,,,
SRP388637,37724990,1,,,,,,,,
SRP388799,36130508,1,,,,,,,,
SRP388829,36378541,1,,,,,,,,
SRP388830,36378541,1,,,,,,,,
SRP388836,36378541,1,,,,,,,,
SRP388840,36378541,1,,,,,,,,
SRP388968,38724748,1,,,,,,,,
SRP389094,37329887,1,,,,,,,,
SRP389099,37429951,1,,,,,,,,
SRP389100,37429951,1,,,,,,,,
SRP389194,36350986,1,,,,,,,,
SRP389199,36350986,1,,,,,,,,
SRP389325,36385142; 36434392; 38363297,3,,,,,,,,
SRP389330,36055192,1,,,,,,,,
SRP389364,36454826,1,,,,,,,,
SRP389365,36454826,1,,,,,,,,
SRP389366,36454826,1,,,,,,,,
SRP389369,36454826,1,,,,,,,,
SRP389370,36454826,1,,,,,,,,
SRP389535,36223740,1,,,,,,,,
SRP389538,35981096; 38645034; 38968122,3,,,,,,,,
SRP390246,36307504,1,,,,,,,,
SRP390255,36307504,1,,,,,,,,
SRP390276,38327771,1,,,,,,,,
SRP390394,36307504,1,,,,,,,,
SRP390395,36307504,1,,,,,,,,
SRP390411,36266363,1,,,,,,,,
SRP390658,39562549,1,,,,,,,,
SRP390663,39562549,1,,,,,,,,
SRP390729,38297077,1,,,,,,,,
SRP390750,36991128,1,,,,,,,,
SRP390841,38509386,1,,,,,,,,
SRP390847,38509386,1,,,,,,,,
SRP390918,36991128,1,,,,,,,,
SRP390938,38015751,1,,,,,,,,
SRP391050,37429951,1,,,,,,,,
SRP391069,36053528,1,,,,,,,,
SRP391122,38823395,1,,,,,,,,
SRP391169,36517591,1,,,,,,,,
SRP391851,38297077,1,,,,,,,,
SRP391978,36121736,1,,,,,,,,
SRP392177,37185821,1,,,,,,,,
SRP392190,36332624,1,,,,,,,,
SRP392276,36376563,1,,,,,,,,
SRP392475,38262672,1,,,,,,,,
SRP392486,36250467,1,,,,,,,,
SRP392501,36865335,1,,,,,,,,
SRP392503,37253090,1,,,,,,,,
SRP392537,36812168,1,,,,,,,,
SRP392735,36280724,1,,,,,,,,
SRP393041,36408179,1,,,,,,,,
SRP393042,36408179,1,,,,,,,,
SRP393385,37000878,1,,,,,,,,
SRP393967,36477467,1,,,,,,,,
SRP394005,37478845,1,,,,,,,,
SRP394006,36198802,1,,,,,,,,
SRP394024,36198802,1,,,,,,,,
SRP394186,36388465,1,,,,,,,,
SRP394200,37559123,1,,,,,,,,
SRP394229,36130508,1,,,,,,,,
SRP394410,36482431,1,,,,,,,,
SRP394417,36445328,1,,,,,,,,
SRP394419,36445328,1,,,,,,,,
SRP394464,36266363,1,,,,,,,,
SRP394736,36724255,1,,,,,,,,
SRP394758,36417885,1,,,,,,,,
SRP394778,36542719,1,,,,,,,,
SRP394862,36322817; 37683180,2,,,,,,,,
SRP394936,36388465,1,,,,,,,,
SRP395355,36445328,1,,,,,,,,
SRP395409,36476474,1,,,,,,,,
SRP395433,38557493,1,,,,,,,,
SRP395469,36631162,1,,,,,,,,
SRP395524,38509407; 39207122,2,,,,,,,,
SRP395529,38662454,1,,,,,,,,
SRP395560,36305736,1,,,,,,,,
SRP395683,36305736,1,,,,,,,,
SRP395732,36305736,1,,,,,,,,
SRP395885,36305736,1,,,,,,,,
SRP396075,37973913,1,,,,,,,,
SRP396304,36464162,1,,,,,,,,
SRP396436,36356142,1,,,,,,,,
SRP396468,37540752,1,,,,,,,,
SRP396487,36987696,1,,,,,,,,
SRP396786,37725512,1,,,,,,,,
SRP396802,36643868,1,,,,,,,,
SRP396936,36823353,1,,,,,,,,
SRP397482,37329887,1,,,,,,,,
SRP397509,37450351,1,,,,,,,,
SRP397510,37450351,1,,,,,,,,
SRP397514,37450351,1,,,,,,,,
SRP397516,37450351,1,,,,,,,,
SRP397524,38769298,1,,,,,,,,
SRP397684,36793594,1,,,,,,,,
SRP397910,37731001,1,,,,,,,,
SRP398034,37150829,1,,,,,,,,
SRP398038,37150829,1,,,,,,,,
SRP398068,36797759,1,,,,,,,,
SRP398112,36797759,1,,,,,,,,
SRP398144,38307029,1,,,,,,,,
SRP398196,37478846,1,,,,,,,,
SRP398255,37406085,1,,,,,,,,
SRP398257,37406085,1,,,,,,,,
SRP398265,37478846,1,,,,,,,,
SRP398404,37286593,1,,,,,,,,
SRP398419,36422257,1,,,,,,,,
SRP398430,36427020,1,,,,,,,,
SRP398432,36409824,1,,,,,,,,
SRP398542,37009132,1,,,,,,,,
SRP398722,38355560,1,,,,,,,,
SRP398747,37540754,1,,,,,,,,
SRP398751,37553321,1,,,,,,,,
SRP398765,37083495,1,,,,,,,,
SRP399192,36467403,1,,,,,,,,
SRP399216,37286593,1,,,,,,,,
SRP399257,37450351,1,,,,,,,,
SRP399262,37286593,1,,,,,,,,
SRP399268,37450351,1,,,,,,,,
SRP399297,37286593,1,,,,,,,,
SRP399616,37286593,1,,,,,,,,
SRP399617,37286593,1,,,,,,,,
SRP399677,36408932,1,,,,,,,,
SRP400000,36509998,1,,,,,,,,
SRP400027,36330507,1,,,,,,,,
SRP400091,37725593,1,,,,,,,,
SRP400189,36915679,1,,,,,,,,
SRP400217,37815460,1,,,,,,,,
SRP400230,37286593,1,,,,,,,,
SRP400287,38191555,1,,,,,,,,
SRP400488,36797416,1,,,,,,,,
SRP400497,37041154,1,,,,,,,,
SRP400498,37041154,1,,,,,,,,
SRP400659,38557493,1,,,,,,,,
SRP400670,36596303,1,,,,,,,,
SRP400971,38594504,1,,,,,,,,
SRP400972,38594504,1,,,,,,,,
SRP400995,36201744,1,,,,,,,,
SRP401086,37924145,1,,,,,,,,
SRP401505,36525476,1,,,,,,,,
SRP401607,36604566,1,,,,,,,,
SRP401609,37704631,1,,,,,,,,
SRP401610,37704631,1,,,,,,,,
SRP401726,37861693,1,,,,,,,,
SRP401826,37738977,1,,,,,,,,
SRP402004,36378537,1,,,,,,,,
SRP402136,36754452,1,,,,,,,,
SRP402181,37862381,1,,,,,,,,
SRP402272,37127830,1,,,,,,,,
SRP402413,36258226,1,,,,,,,,
SRP402506,37349293,1,,,,,,,,
SRP402689,36536106,1,,,,,,,,
SRP402694,36516268,1,,,,,,,,
SRP402695,36516268,1,,,,,,,,
SRP402717,36516268,1,,,,,,,,
SRP402729,37851577,1,,,,,,,,
SRP402831,37075754,1,,,,,,,,
SRP402914,36482101,1,,,,,,,,
SRP403041,37078793,1,,,,,,,,
SRP403253,37078793,1,,,,,,,,
SRP403435,37816712,1,,,,,,,,
SRP403441,37886538,1,,,,,,,,
SRP403462,37698624,1,,,,,,,,
SRP403804,37055441,1,,,,,,,,
SRP404257,35875611,1,,,,,,,,
SRP404718,38357212,1,,,,,,,,
SRP404996,36581735,1,,,,,,,,
SRP405051,36596844,1,,,,,,,,
SRP405254,36445014,1,,,,,,,,
SRP405520,38617535,1,,,,,,,,
SRP405877,36922587,1,,,,,,,,
SRP405938,38151817,1,,,,,,,,
SRP405940,38151817,1,,,,,,,,
SRP405941,36476868,1,,,,,,,,
SRP405944,38151817,1,,,,,,,,
SRP406290,37657444,1,,,,,,,,
SRP406302,37657444,1,,,,,,,,
SRP406316,36484736,1,,,,,,,,
SRP406361,37075754,1,,,,,,,,
SRP406861,37516102,1,,,,,,,,
SRP406877,36778300; 38623630,2,,,,,,,,
SRP407054,36399634,1,,,,,,,,
SRP407518,39562549,1,,,,,,,,
SRP407519,39562549,1,,,,,,,,
SRP407521,39562549,1,,,,,,,,
SRP407584,37127706,1,,,,,,,,
SRP408140,38811727,1,,,,,,,,
SRP408236,37549269,1,,,,,,,,
SRP408237,37549269,1,,,,,,,,
SRP408251,37436963,1,,,,,,,,
SRP408372,38014454,1,,,,,,,,
SRP408374,38014454,1,,,,,,,,
SRP408393,38572241,1,,,,,,,,
SRP408479,36768931,1,,,,,,,,
SRP408961,36849745,1,,,,,,,,
SRP409194,36809715,1,,,,,,,,
SRP409208,36824957,1,,,,,,,,
SRP409308,36922587,1,,,,,,,,
SRP409548,37280220,1,,,,,,,,
SRP409762,37647218,1,,,,,,,,
SRP410448,37440313,1,,,,,,,,
SRP410485,38253266,1,,,,,,,,
SRP410508,36480167,1,,,,,,,,
SRP410642,38253266,1,,,,,,,,
SRP410712,38253266,1,,,,,,,,
SRP410717,38418883,1,,,,,,,,
SRP410885,38253266,1,,,,,,,,
SRP410910,38402212,1,,,,,,,,
SRP411003,38662827,1,,,,,,,,
SRP411073,38253266,1,,,,,,,,
SRP411079,36690626,1,,,,,,,,
SRP411430,38363784,1,,,,,,,,
SRP411441,38755155,1,,,,,,,,
SRP411444,38755155,1,,,,,,,,
SRP411632,36512425,1,,,,,,,,
SRP411634,37430157,1,,,,,,,,
SRP411681,33597238,1,,,,,,,,
SRP411717,37967174,1,,,,,,,,
SRP411824,38134284,1,,,,,,,,
SRP411834,38134284,1,,,,,,,,
SRP411897,37872381,1,,,,,,,,
SRP412007,37031249,1,,,,,,,,
SRP412205,36548402,1,,,,,,,,
SRP412399,39782693,1,,,,,,,,
SRP412604,36787739,1,,,,,,,,
SRP412962,37852796,1,,,,,,,,
SRP412966,37852796,1,,,,,,,,
SRP413074,38271119,1,,,,,,,,
SRP413114,36928817,1,,,,,,,,
SRP413205,38049604,1,,,,,,,,
SRP413207,38049604,1,,,,,,,,
SRP413208,38049604,1,,,,,,,,
SRP413284,37967174,1,,,,,,,,
SRP413321,37639465,1,,,,,,,,
SRP413421,38687617,1,,,,,,,,
SRP413423,38687617,1,,,,,,,,
SRP413424,38687617,1,,,,,,,,
SRP413459,37639465,1,,,,,,,,
SRP413466,37770128,1,,,,,,,,
SRP413469,36841242,1,,,,,,,,
SRP413641,37089813,1,,,,,,,,
SRP413890,37063293,1,,,,,,,,
SRP414063,36753564,1,,,,,,,,
SRP414113,37739951,1,,,,,,,,
SRP414477,38049604,1,,,,,,,,
SRP414484,37069550,1,,,,,,,,
SRP414615,37261908,1,,,,,,,,
SRP415461,37165196; 39972124,2,,,,,,,,
SRP415628,36881882,1,,,,,,,,
SRP416434,37915591,1,,,,,,,,
SRP416802,36863485,1,,,,,,,,
SRP416864,37343523,1,,,,,,,,
SRP417287,37552767,1,,,,,,,,
SRP417288,37552767,1,,,,,,,,
SRP417362,37552767,1,,,,,,,,
SRP417518,38418883,1,,,,,,,,
SRP417900,37138086,1,,,,,,,,
SRP417901,37138086,1,,,,,,,,
SRP418168,37609485,1,,,,,,,,
SRP418187,37732899,1,,,,,,,,
SRP418199,37140994,1,,,,,,,,
SRP418307,37270599,1,,,,,,,,
SRP418308,37270599,1,,,,,,,,
SRP418317,37270599,1,,,,,,,,
SRP418321,37270599,1,,,,,,,,
SRP418323,37270599,1,,,,,,,,
SRP418332,37034672; 39270646,2,,,,,,,,
SRP418355,38019931,1,,,,,,,,
SRP418358,37732899,1,,,,,,,,
SRP418389,37034672; 39270646,2,,,,,,,,
SRP418446,37034672; 39270646,2,,,,,,,,
SRP418475,37382635,1,,,,,,,,
SRP418631,37534996,1,,,,,,,,
SRP418865,38271673,1,,,,,,,,
SRP418903,37484164,1,,,,,,,,
SRP418946,38127424,1,,,,,,,,
SRP418966,38394203,1,,,,,,,,
SRP418990,37481724,1,,,,,,,,
SRP419212,37823778,1,,,,,,,,
SRP419254,37272226,1,,,,,,,,
SRP419266,37686559,1,,,,,,,,
SRP419288,36928415,1,,,,,,,,
SRP419298,36928415,1,,,,,,,,
SRP420006,37350973,1,,,,,,,,
SRP420007,37350973,1,,,,,,,,
SRP420009,37350973,1,,,,,,,,
SRP420212,37505479,1,,,,,,,,
SRP420263,38262409,1,,,,,,,,
SRP420272,38015750,1,,,,,,,,
SRP420328,36798358,1,,,,,,,,
SRP420456,37308586,1,,,,,,,,
SRP420480,37308586,1,,,,,,,,
SRP420485,37308586,1,,,,,,,,
SRP420492,38036539,1,,,,,,,,
SRP420503,31591603,1,,,,,,,,
SRP420641,36993679; 39251601,2,,,,,,,,
SRP420708,36824919,1,,,,,,,,
SRP421121,36922625,1,,,,,,,,
SRP421146,38271660,1,,,,,,,,
SRP421250,37263309,1,,,,,,,,
SRP421319,38244726,1,,,,,,,,
SRP421339,38742767,1,,,,,,,,
SRP421632,37585496,1,,,,,,,,
SRP421642,37076617,1,,,,,,,,
SRP421704,37443284,1,,,,,,,,
SRP421854,38253555,1,,,,,,,,
SRP421879,37076617,1,,,,,,,,
SRP421882,37663929,1,,,,,,,,
SRP421890,39121849,1,,,,,,,,
SRP422090,37108716,1,,,,,,,,
SRP422580,38724748,1,,,,,,,,
SRP422593,38724748,1,,,,,,,,
SRP423023,38271673,1,,,,,,,,
SRP423045,37352376,1,,,,,,,,
SRP423052,36865329,1,,,,,,,,
SRP423059,38271673,1,,,,,,,,
SRP423063,37028428,1,,,,,,,,
SRP423799,37116489,1,,,,,,,,
SRP423962,37902422,1,,,,,,,,
SRP423974,37436991,1,,,,,,,,
SRP424301,39814891,1,,,,,,,,
SRP424433,38184712,1,,,,,,,,
SRP424453,34656143,1,,,,,,,,
SRP424463,34656143,1,,,,,,,,
SRP424625,37057033,1,,,,,,,,
SRP425002,38798673,1,,,,,,,,
SRP425394,37425787; 38380929,2,,,,,,,,
SRP425789,37794587,1,,,,,,,,
SRP425809,37794587,1,,,,,,,,
SRP425881,37024492,1,,,,,,,,
SRP425888,37171962,1,,,,,,,,
SRP425985,37021392,1,,,,,,,,
SRP426057,37443284,1,,,,,,,,
SRP426293,37178117,1,,,,,,,,
SRP426306,38242888,1,,,,,,,,
SRP426309,38181798,1,,,,,,,,
SRP426447,36977823,1,,,,,,,,
SRP426449,36977823,1,,,,,,,,
SRP426633,37850574,1,,,,,,,,
SRP426636,38878775,1,,,,,,,,
SRP426644,38878775,1,,,,,,,,
SRP426652,39137729; 40027823,2,,,,,,,,
SRP426740,38733583,1,,,,,,,,
SRP427070,37980571,1,,,,,,,,
SRP427271,37196077,1,,,,,,,,
SRP427309,37948511,1,,,,,,,,
